SOURCE: ISic000655-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
K  K  7.980391e+02  5.65e+01  0.0003408  
Ca  K  2.691822e+05  5.24e+02  0.1134  
Sc  K  2.246419e+02  1.07e+02  0.0001882  
Ti  K  6.518078e+01  2.38e+01  3.822e-05  
V  K  1.620139e+01  1.68e+01  7.513e-06  
Cr  K  5.961127e+01  1.68e+01  2.042e-05  
Mn  K  6.500010e+01  1.70e+01  1.865e-05  
Fe  K  8.882903e+02  3.45e+01  0.0002123  
Co  K  1.723846e+01  1.55e+01  3.657e-06  
Ni  K  3.379179e+01  2.35e+01  6.148e-06  
Cu  K  2.821992e+02  2.39e+01  4.901e-05  
Zn  K  1.776251e+02  2.20e+01  3.038e-05  
As  K  3.094308e+02  3.69e+01  5.807e-05  
Rb  K  2.660660e+02  6.51e+01  0.0001119  
Sr  K  8.257179e+03  2.49e+02  0.004896  
Y  K  8.707921e-01  8.41e+01  9.07e-07  
Zr  K  1.822469e+06  8.73e+05  3.535  
Rh  L  4.985065e+01  9.01e+01  9.055e-05  
Pd  L  4.325303e+02  1.04e+02  0.0005649  

SOURCE: ISic000701-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  5.946856e+01  3.50e+01  0.003179  
P  K  7.834893e+01  4.29e+01  0.0007711  
S  K  8.192986e+02  4.78e+01  0.002502  
Cl  K  1.119448e+02  4.88e+01  0.0001734  
Ar  K  4.089071e+02  6.07e+01  0.0003772  
K  K  6.448027e+02  4.83e+01  0.0003024  
Ca  K  1.098023e+05  3.38e+02  0.04672  
Sc  K  9.302233e+01  8.20e+01  7.179e-05  
Ti  K  2.154306e+02  2.72e+01  0.0001163  
V  K  1.803546e+01  1.88e+01  7.696e-06  
Cr  K  6.844328e+01  1.91e+01  2.161e-05  
Mn  K  1.135595e+02  2.11e+01  3.023e-05  
Fe  K  5.696645e+03  7.95e+01  0.001267  
Co  K  1.095868e+01  2.28e+01  2.171e-06  
Ni  K  4.852712e+01  2.50e+01  8.411e-06  
Cu  K  3.516383e+02  2.69e+01  5.819e-05  
Zn  K  2.065666e+02  2.54e+01  3.368e-05  
As  K  3.494503e+02  4.13e+01  6.253e-05  
Rb  K  2.749171e+02  7.34e+01  0.0001103  
Sr  K  3.761707e+03  1.56e+02  0.002128  
Y  K  1.836699e+02  9.72e+01  0.0001826  
Zr  K  3.868515e+05  5.48e+05  0.7162  
Rh  L  8.869465e+00  7.93e+01  1.784e-05  
Pd  L  3.698808e+02  9.24e+01  0.0005338  

SOURCE: ISic000701-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.189869e+02  3.69e+01  0.006366  
P  K  7.215795e+01  4.50e+01  0.000755  
S  K  7.276682e+02  4.78e+01  0.002353  
Cl  K  4.549013e+01  4.89e+01  7.444e-05  
Ar  K  4.642743e+02  6.15e+01  0.0004501  
K  K  6.911529e+02  4.91e+01  0.000339  
Ca  K  1.197050e+05  3.56e+02  0.05125  
Sc  K  1.544244e+02  8.45e+01  0.0001149  
Ti  K  1.601260e+02  2.68e+01  8.33e-05  
V  K  3.599612e+01  1.98e+01  1.479e-05  
Cr  K  8.265954e+01  1.93e+01  2.51e-05  
Mn  K  1.703375e+02  2.15e+01  4.35e-05  
Fe  K  4.676851e+03  7.23e+01  0.0009963  
Co  K  5.507666e+01  2.30e+01  1.043e-05  
Ni  K  5.852912e+01  2.55e+01  9.637e-06  
Cu  K  3.632666e+02  2.65e+01  5.708e-05  
Zn  K  1.576429e+02  2.35e+01  2.439e-05  
As  K  2.121932e+02  3.88e+01  3.6e-05  
Rb  K  3.978971e+02  7.51e+01  0.0001512  
Sr  K  3.206019e+03  1.49e+02  0.001718  
Y  K  1.798881e+02  9.55e+01  0.0001694  
Zr  K  7.724772e+05  5.32e+05  1.354  
Rh  L  5.567650e+01  7.97e+01  0.0001179  
Pd  L  2.710878e+02  9.26e+01  0.0004113  

SOURCE: ISic000701-t-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
