SOURCE: ISic000655-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Ba  L  1.265823e+02  4.43e+01  0.0001479  
Au  L  4.240620e+02  5.53e+01  0.000135  
Hg  L  2.518727e+02  5.72e+01  7.44e-05  
Pb  L  1.218540e+03  1.26e+02  0.0003133  

SOURCE: ISic000699-t-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.481461e+02  4.03e+01  0.01235  
Cl  K  2.136326e+02  4.88e+01  0.004824  
Ar  K  7.817211e+02  6.46e+01  0.008911  
K  K  1.328579e+03  5.59e+01  0.007134  
Ca  K  2.703634e+05  5.24e+02  0.7526  
Sc  K  3.343069e+01  1.09e+02  5.573e-05  
Ti  K  5.415651e+01  2.80e+01  5.358e-05  
V  K  1.129278e+01  1.99e+01  6.93e-06  
Cr  K  6.375303e+01  1.73e+01  2.417e-05  
Mn  K  7.327407e+01  1.78e+01  1.842e-05  
Fe  K  9.085280e+02  3.52e+01  0.0001511  
Co  K  1.551904e+01  1.66e+01  1.839e-06  
Ni  K  3.254592e+01  2.60e+01  4.548e-06  
Cu  K  3.026386e+02  2.48e+01  5.55e-05  
Zn  K  1.406978e+02  2.16e+01  2.202e-05  
As  K  5.666531e+00  7.09e+01  1.65e-06  
Rb  K  3.805026e+02  7.19e+01  5.907e-05  
Sr  K  9.259938e+03  1.33e+02  0.001324  
Y  K  5.243270e+02  8.58e+01  7.035e-05  
Zr  K  6.753784e+02  1.01e+02  8.693e-05  
Rh  K  1.556883e+04  3.75e+03  0.003392  
Rh  L  1.433207e+02  8.07e+01  0.001978  
Pd  K  8.192892e+03  5.41e+02  0.001952  
Pd  L  8.374387e+02  9.49e+01  0.009067  
Sn  K  1.267921e+03  1.03e+02  0.000539  
Ba  L  1.378450e+01  4.28e+01  1.593e-05  
Au  L  2.904806e+02  5.41e+01  9.232e-05  
Hg  L  2.658634e+02  5.73e+01  7.806e-05  
Pb  L  1.149163e+03  1.27e+02  0.0002942  

SOURCE: ISic000701-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
