SOURCE: ISic000672-tK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Pd  L  8.201453e+02  8.41e+01  0.008854  
Cs  L  1.272555e+01  3.26e+01  1.798e-05  
Ba  L  9.683327e+01  6.27e+01  0.0001116  
La  L  2.960292e+01  3.11e+01  2.702e-05  
Ce  L  3.059088e+01  4.64e+01  2.224e-05  
Au  L  2.943950e+02  5.50e+01  9.31e-05  
Hg  L  3.211194e+02  6.00e+01  9.391e-05  
Pb  L  3.972463e+02  1.22e+02  0.0001013  
Th  L  9.357427e+02  1.18e+02  0.0001636  

SOURCE: ISic000677-tK-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  7.875947e+01  2.92e+01  0.1162  
Si  K  4.313768e+01  2.86e+01  0.0164  
P  K  4.177823e+01  3.92e+01  0.00557  
S  K  1.619254e+02  3.46e+01  0.008094  
Cl  K  1.609498e+02  4.31e+01  0.00365  
Ar  K  5.020993e+02  5.70e+01  0.005749  
K  K  7.116719e+02  4.33e+01  0.003839  
Ca  K  1.661837e+05  4.12e+02  0.4647  
Sc  K  4.628383e+02  9.58e+01  0.0007752  
Ti  K  1.075890e+02  3.35e+01  0.0001069  
V  K  2.800796e+00  1.84e+01  1.726e-06  
Cr  K  8.965359e+02  3.80e+01  0.0003414  
Mn  K  1.054193e+02  2.20e+01  2.661e-05  
Fe  K  1.975303e+03  4.83e+01  0.0003299  
Co  K  2.522845e+00  1.71e+01  3.001e-07  
Ni  K  3.362198e+01  2.41e+01  4.408e-06  
Cu  K  4.009211e+02  2.66e+01  7.318e-05  
Zn  K  2.545639e+02  2.43e+01  3.975e-05  
Ga  K  2.779542e+01  2.07e+01  9.897e-06  
As  K  1.487790e+02  6.65e+01  4.331e-05  
Rb  K  4.074959e+02  7.05e+01  6.327e-05  
Sr  K  6.982230e+03  1.24e+02  0.0009986  
Y  K  3.719345e+02  8.26e+01  4.992e-05  
Zr  K  3.602854e+02  9.49e+01  4.639e-05  
Nb  K  4.655940e+02  9.34e+01  5.876e-05  
Rh  L  3.617118e+00  6.95e+01  5.005e-05  
Pd  L  6.478956e+02  8.45e+01  0.007035  
Cs  L  2.484077e+01  3.32e+01  3.532e-05  
Ba  L  4.278847e+01  6.13e+01  4.964e-05  
La  L  4.277116e+01  3.11e+01  3.929e-05  
Ce  L  3.206221e+01  4.65e+01  2.346e-05  
Au  L  2.940214e+02  5.41e+01  9.31e-05  
Hg  L  2.508888e+02  5.77e+01  7.364e-05  
Pb  L  5.778013e+02  1.21e+02  0.0001477  
Th  L  8.249355e+02  1.14e+02  0.0001448  

SOURCE: ISic000677-tK-d.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  2.572300e+01  2.74e+01  0.03962  
Si  K  1.692007e+01  2.66e+01  0.006727  
P  K  2.006636e+01  3.49e+01  0.002803  
S  K  8.753741e+01  3.05e+01  0.004589  
Cl  K  1.743167e+02  4.13e+01  0.00415  
Ar  K  4.867763e+02  5.04e+01  0.005854  
K  K  7.244050e+02  4.11e+01  0.004105  
Ca  K  9.821306e+04  3.18e+02  0.2886  
Sc  K  3.439355e+02  7.89e+01  0.0006052  
Ti  K  1.072716e+02  3.23e+01  0.000112  
V  K  4.587897e+00  1.80e+01  2.969e-06  
Cr  K  9.370580e+02  3.85e+01  0.0003743  
Mn  K  2.543026e+02  2.61e+01  6.73e-05  
Fe  K  7.477757e+03  8.89e+01  0.001307  
Co  K  4.886014e+01  2.19e+01  6.072e-06  
Ni  K  1.417288e+01  2.06e+01  1.371e-06  
Cu  K  4.907398e+02  2.80e+01  8.654e-05  
Zn  K  2.168862e+03  5.20e+01  0.0003383  
Ga  K  2.756276e+01  2.08e+01  5.796e-06  
As  K  6.125828e+01  6.81e+01  1.839e-05  
Rb  K  3.969164e+02  6.50e+01  6.379e-05  
Sr  K  7.287289e+03  1.19e+02  0.00108  
Y  K  4.609443e+02  7.61e+01  6.413e-05  
Zr  K  4.852572e+02  8.80e+01  6.479e-05  
Nb  K  2.688021e+02  8.17e+01  3.519e-05  
Rh  L  1.004559e+00  6.47e+01  1.452e-05  
Pd  L  3.083207e+02  7.37e+01  0.0035  
Cs  L  5.880758e+01  3.31e+01  8.763e-05  
Ba  L  3.233420e+01  6.08e+01  3.932e-05  
La  L  8.668463e+01  3.18e+01  8.347e-05  
Ce  L  1.485371e+02  4.76e+01  0.0001139  
Au  L  3.678973e+02  5.46e+01  0.0001154  
Hg  L  4.644959e+02  5.60e+01  0.0001407  
Pb  L  1.351296e+03  1.20e+02  0.0003497  
Th  L  7.821555e+02  1.06e+02  0.0001422  

SOURCE: ISic000678-tK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  5.084478e+01  2.95e+01  0.07872  
Si  K  2.206423e+01  2.78e+01  0.008822  
P  K  9.649964e+01  3.81e+01  0.01356  
S  K  1.065738e+02  3.18e+01  0.005622  
Cl  K  1.609867e+02  4.26e+01  0.003857  
Ar  K  5.153747e+02  5.47e+01  0.006239  
