SOURCE: capitellogrigio-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Y  K  4.054717e+02  8.49e+01  5.689e-05  
Zr  K  5.517930e+02  1.04e+02  7.429e-05  
Nb  K  3.376168e+02  9.35e+01  4.456e-05  
Rh  L  9.110245e+01  8.88e+01  0.001328  
Pd  L  8.138507e+02  1.05e+02  0.009318  
Cs  L  5.655918e+00  3.85e+01  8.505e-06  
Ba  L  1.934074e+01  6.23e+01  2.374e-05  
La  L  4.926234e+01  3.65e+01  4.787e-05  
Ce  L  3.971018e+01  4.19e+01  3.073e-05  
Au  L  2.210575e+02  5.57e+01  7.043e-05  
Hg  L  1.602157e+02  5.70e+01  4.897e-05  
Pb  L  2.430305e+03  1.39e+02  0.0006367  
Th  L  4.579778e+02  1.14e+02  8.399e-05  

SOURCE: ISic001247-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  3.835077e+01  3.50e+01  0.05848  
Si  K  8.277063e+01  3.51e+01  0.03255  
P  K  8.646817e+01  5.02e+01  0.01194  
S  K  3.148318e+02  4.35e+01  0.0163  
Cl  K  2.834887e+02  5.42e+01  0.006662  
Ar  K  9.958328e+02  7.17e+01  0.01182  
K  K  1.451487e+03  5.76e+01  0.008117  
Ca  K  2.591512e+05  5.14e+02  0.7514  
Sc  K  7.964601e+01  1.12e+02  0.0001383  
