SOURCE: ISic000003-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.995514e+03  7.28e+01  0.1098  
P  K  5.115421e-01  8.66e+01  6.358e-06  
S  K  2.279448e+04  1.81e+02  0.08594  
Cl  K  8.617796e+03  2.50e+02  0.01633  
Ar  K  3.608448e+02  2.30e+02  0.0003999  
K  K  3.654967e+03  1.28e+02  0.002023  
Ca  K  7.848327e+05  9.07e+02  0.3438  
Sc  K  3.572974e+02  2.42e+02  0.0002408  
Ti  K  1.964353e+03  9.95e+01  0.0009238  
V  K  7.983474e-01  8.29e+01  2.961e-07  
Cr  K  7.209180e+03  1.27e+02  0.001974  
Mn  K  9.159702e+02  1.03e+02  0.0002105  
Fe  K  3.074349e+04  2.14e+02  0.005884  
Co  K  6.282229e+02  1.08e+02  0.0001068  
Ni  K  8.051742e+02  1.39e+02  0.0001185  
Cu  K  5.990900e+02  9.25e+01  8.406e-05  
Zn  K  1.197280e+03  9.64e+01  0.0001653  
As  K  3.375712e+02  8.60e+01  5.101e-05  
Rb  K  7.856012e+01  5.30e+01  2.655e-05  
Sr  K  8.018991e+01  4.10e+01  3.82e-05  
Y  K  2.017024e-01  1.20e+01  1.688e-07  
Zr  K  3.562183e+04  1.68e+05  0.05549  
Rh  L  6.202755e+04  5.08e+02  0.1509  
Pd  L  7.123088e+01  4.66e+02  0.0001236  

SOURCE: ISic000043-MK-f.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  2.061147e+03  7.33e+01  0.1137  
P  K  9.366962e+02  9.24e+01  0.01129  
S  K  7.094168e+03  1.26e+02  0.02594  
Cl  K  3.228739e+03  2.31e+02  0.005943  
Ar  K  1.394601e+03  2.31e+02  0.001506  
